Date/Time,Latitude,Longitude,PPPP [hPa],TTT [°C],Tilt [deg],Compass bearing [deg]
2020-06-06 10:00:11,82.90128,8.694836,1020,-1.375,2,0
2020-06-06 12:00:12,82.9012,8.75237,1019,-1.4375,2,0
2020-06-06 14:00:12,82.901693,8.815106,1019,-1.125,2,357
2020-06-06 16:00:11,82.90244,8.874938,1018,-1.3125,2,2
2020-06-06 18:00:12,82.902893,8.921873,1018,-1.3125,2,359
2020-06-06 20:00:12,82.90304,8.949223,1018,-1.375,2,351
2020-06-06 22:00:12,82.903093,8.961875,1018,-1.375,2,0
2020-06-07 00:00:11,82.903786,8.977655,1018,-1.375,2,357
2020-06-07 02:00:12,82.90456,9.000598,1018,-1.375,2,3
2020-06-07 04:00:12,82.905146,9.022018,1017,-1.375,2,344
2020-06-07 06:00:11,82.905,9.032618,1017,-1.3125,2,0
2020-06-07 08:00:12,82.903186,9.028715,1017,-1.3125,2,4
2020-06-07 10:00:12,82.9,9.01366,1016,-1.3125,2,359
2020-06-07 12:00:11,82.89704,8.995526,1015,-1.3125,2,355
2020-06-07 14:00:12,82.894186,8.977106,1015,-1.0625,2,2
2020-06-07 16:00:12,82.891946,8.953965,1013,-1.25,2,350
2020-06-07 18:00:12,82.889866,8.917868,1012,-1.375,2,351
2020-06-07 20:00:11,82.8876,8.864323,1011,-1.25,2,2
2020-06-07 22:00:12,82.8846,8.791958,1009,-1.3125,2,358
2020-06-08 00:00:12,82.88176,8.716696,1007,-1.3125,2,8
2020-06-08 02:00:11,82.878546,8.653601,1005,-1.25,2,13
2020-06-08 04:00:12,82.87668,8.58955,1003,-1.25,2,357
2020-06-08 06:00:12,82.875146,8.523723,1001,-1.25,2,0
2020-06-08 08:00:11,82.873453,8.446515,1000,-1.25,2,354
2020-06-08 10:00:12,82.870733,8.369961,999,-1.3125,2,344
2020-06-08 12:00:12,82.867906,8.296381,998,-1.3125,2,353
2020-06-08 14:00:11,82.866106,8.236061,998,-1.0,2,359
2020-06-08 16:00:12,82.865613,8.181336,997,-1.25,2,357
2020-06-08 18:00:12,82.86472,8.115225,997,-1.25,2,0
2020-06-08 20:00:12,82.86312,8.03278,998,-1.25,2,357
2020-06-08 22:00:11,82.861586,7.944465,999,-1.25,2,348
2020-06-09 00:00:12,82.860053,7.870766,1000,-1.25,2,353
2020-06-09 02:00:12,82.857746,7.82037,1001,-1.25,2,7
2020-06-09 04:00:11,82.854733,7.789533,1002,-1.25,2,357
2020-06-09 06:00:12,82.85096,7.763265,1004,-1.1875,2,357
2020-06-09 08:00:12,82.84572,7.73123,1006,-1.1875,2,0
2020-06-09 10:00:11,82.8388,7.690656,1007,-1.25,2,4
2020-06-09 12:00:12,82.830653,7.649073,1008,-1.1875,2,354
2020-06-09 14:00:12,82.82232,7.612888,1009,-0.875,2,5
2020-06-09 16:00:11,82.81468,7.577671,1011,-1.0625,2,359
2020-06-09 18:00:12,82.80772,7.540441,1012,-1.0,2,0
2020-06-09 20:00:12,82.800786,7.494366,1013,-0.9375,2,4
2020-06-09 22:00:12,82.794706,7.438513,1015,-0.875,2,357
2020-06-10 00:00:11,82.789293,7.393951,1016,-0.875,2,353
2020-06-10 02:00:12,82.78444,7.369486,1017,-0.8125,2,350
2020-06-10 04:00:12,82.780026,7.356816,1018,-0.9375,2,346
2020-06-10 06:00:11,82.776106,7.349911,1019,-0.9375,2,352
2020-06-10 08:00:12,82.772293,7.344111,1019,-0.9375,2,0
2020-06-10 10:00:12,82.768653,7.339675,1020,-1.0,2,359
2020-06-10 12:00:11,82.76492,7.340858,1020,-0.9375,2,8
2020-06-10 14:00:12,82.76172,7.344246,1020,-0.625,2,7
2020-06-10 16:00:12,82.759226,7.353883,1019,-0.8125,2,350
2020-06-10 18:00:11,82.75796,7.368941,1018,-0.875,2,349
2020-06-10 20:00:12,82.7574,7.386835,1018,-0.8125,2,355
2020-06-10 22:00:12,82.75744,7.408775,1017,-0.8125,2,357
2020-06-11 00:00:12,82.75816,7.442036,1016,-0.875,2,0
2020-06-11 02:00:11,82.758906,7.488468,1016,-0.8125,2,348
2020-06-11 04:00:12,82.759373,7.544488,1015,-0.875,2,356
2020-06-11 06:00:12,82.7596,7.609071,1014,-0.8125,2,0
2020-06-11 08:00:11,82.758866,7.681018,1013,-0.875,2,357
2020-06-11 10:00:12,82.757053,7.749293,1013,-0.8125,2,358
2020-06-11 12:00:12,82.75412,7.807395,1011,-0.875,2,354
2020-06-11 14:00:11,82.750813,7.860091,1011,-0.5625,2,354
2020-06-11 16:00:12,82.747706,7.910913,1010,-0.75,2,352
2020-06-11 18:00:12,82.745853,7.943638,1008,-0.8125,2,353
2020-06-11 20:00:11,82.745933,7.94167,1008,-0.875,2,353
2020-06-11 22:00:12,82.74748,7.914153,1008,-0.8125,2,353
2020-06-12 00:00:12,82.74808,7.900588,1008,-0.875,2,3
2020-06-12 02:00:12,82.7468,7.901156,1007,-0.875,2,352
2020-06-12 04:00:11,82.74452,7.918133,1007,-0.875,2,0
2020-06-12 06:00:12,82.7416,7.945956,1007,-0.875,2,5
2020-06-12 08:00:12,82.738,7.972018,1006,-0.875,2,358
2020-06-12 10:00:11,82.734933,7.985873,1005,-0.9375,2,355
2020-06-12 12:00:12,82.731213,7.989925,1005,-0.875,2,359
2020-06-12 14:00:12,82.726026,7.985121,1003,-0.625,2,352
2020-06-12 16:00:11,82.720826,7.961903,1004,-0.75,2,1
2020-06-12 18:00:12,82.715293,7.93117,1003,-0.75,2,353
2020-06-12 20:00:12,82.708946,7.8852,1003,-0.75,2,13
2020-06-12 22:00:11,82.700826,7.823995,1005,-0.875,2,3
2020-06-13 00:00:12,82.69144,7.753613,1006,-0.9375,2,4
2020-06-13 02:00:12,82.680186,7.707346,1008,-0.8125,2,5
2020-06-13 04:00:12,82.66828,7.69826,1010,-0.9375,2,355
2020-06-13 06:00:11,82.655986,7.721196,1010,-0.9375,2,356
2020-06-13 08:00:12,82.644613,7.769026,1011,-0.8125,2,2
2020-06-13 10:00:12,82.632573,7.837103,1011,-0.875,2,358
2020-06-13 12:00:11,82.61804,7.923818,1011,-0.875,2,345
2020-06-13 14:00:12,82.602066,8.007931,1011,-0.6875,2,3
2020-06-13 16:00:12,82.58952,8.064791,1010,-0.8125,2,4
2020-06-13 18:00:11,82.58156,8.083231,1010,-0.875,2,1
2020-06-13 20:00:12,82.575786,8.077156,1009,-0.875,2,2
2020-06-13 22:00:12,82.571986,8.058268,1008,-0.9375,2,359
2020-06-14 00:00:11,82.568226,8.057681,1007,-1.0,2,348
2020-06-14 02:00:12,82.562026,8.082993,1007,-0.875,2,353
2020-06-14 04:00:12,82.553853,8.11275,1006,-1.0,2,357
2020-06-14 06:00:12,82.544986,8.140028,1006,-0.875,2,2
2020-06-14 08:00:11,82.535613,8.172895,1006,-0.9375,2,350
2020-06-14 10:00:12,82.525133,8.213518,1006,-0.9375,2,358
2020-06-14 12:00:12,82.513813,8.246611,1005,-0.9375,2,356
2020-06-14 14:00:11,82.50172,8.261655,1005,-0.625,2,356
2020-06-14 16:00:12,82.490146,8.249508,1004,-0.875,2,354
2020-06-14 18:00:12,82.482866,8.204146,1004,-0.9375,2,8
2020-06-14 20:00:11,82.47748,8.154183,1004,-0.8125,2,12
2020-06-14 22:00:12,82.472773,8.123256,1004,-1.0,2,5
2020-06-15 00:00:12,82.467533,8.132151,1004,-0.9375,2,6
2020-06-15 02:00:11,82.46116,8.161083,1004,-1.0,2,3
2020-06-15 04:00:12,82.452933,8.195421,1004,-1.0,2,11
2020-06-15 06:00:12,82.4426,8.23313,1004,-0.9375,2,0
2020-06-15 08:00:12,82.430253,8.289016,1004,-0.875,2,3
2020-06-15 10:00:11,82.416093,8.3504,1005,-0.875,2,0
2020-06-15 12:00:12,82.39884,8.386918,1006,-0.9375,2,10
2020-06-15 14:00:12,82.380026,8.378038,1007,-0.625,2,21
2020-06-15 16:00:11,82.36328,8.318296,1008,-0.875,2,23
2020-06-15 18:00:12,82.34984,8.255005,1009,-0.875,2,355
2020-06-15 20:00:12,82.340066,8.2052,1010,-0.9375,2,23
2020-06-15 22:00:11,82.329346,8.204493,1011,-0.9375,2,5
2020-06-16 00:00:12,82.316893,8.224581,1011,-1.0,2,12
2020-06-16 02:00:12,82.304026,8.250423,1011,-0.9375,2,13
2020-06-16 04:00:11,82.291,8.283295,1012,-1.0,2,9
2020-06-16 06:00:12,82.27804,8.327178,1012,-1.0,2,2
2020-06-16 08:00:12,82.264253,8.37028,1013,-0.9375,2,5
2020-06-16 10:00:12,82.250346,8.398233,1014,-0.9375,2,13
2020-06-16 12:00:11,82.235253,8.38641,1015,-0.9375,2,3
2020-06-16 14:00:12,82.223053,8.367685,1016,-0.6875,2,1
2020-06-16 16:00:12,82.211013,8.330168,1016,-0.9375,2,1
2020-06-16 18:00:11,82.200493,8.280318,1016,-0.9375,2,1
2020-06-16 20:00:12,82.193226,8.241638,1016,-0.9375,2,2
2020-06-16 22:00:12,82.189613,8.244445,1017,-1.0,2,2
2020-06-17 00:00:11,82.187906,8.2781,1016,-1.0,2,7
2020-06-17 02:00:12,82.185453,8.325178,1016,-0.9375,2,7
2020-06-17 04:00:12,82.181426,8.38649,1015,-0.9375,2,11
2020-06-17 06:00:11,82.174786,8.459318,1015,-0.9375,2,9
2020-06-17 08:00:12,82.1658,8.522723,1015,-0.9375,2,1
2020-06-17 10:00:12,82.15648,8.562403,1014,-1.0,2,22
2020-06-17 12:00:12,82.146773,8.573235,1013,-1.0,2,351
2020-06-17 14:00:11,82.13688,8.55765,1013,-0.75,2,355
2020-06-17 16:00:12,82.128053,8.52103,1012,-0.9375,2,356
2020-06-17 18:00:12,82.122026,8.479685,1011,-0.9375,2,357
2020-06-17 20:00:11,82.1172,8.45468,1010,-0.8125,2,0
2020-06-17 22:00:12,82.114333,8.45635,1010,-0.9375,2,16
2020-06-18 00:00:12,82.113053,8.48182,1009,-1.0,2,2
2020-06-18 02:00:11,82.111306,8.522038,1009,-0.9375,2,3
2020-06-18 04:00:12,82.10696,8.564996,1008,-1.0,2,352
2020-06-18 06:00:12,82.099626,8.584888,1008,-1.0,2,356
2020-06-18 08:00:11,82.09144,8.588291,1008,-0.9375,2,351
2020-06-18 10:00:12,82.0832,8.58994,1009,-1.0,2,4
2020-06-18 12:00:12,82.07464,8.590773,1009,-0.9375,2,358
2020-06-18 14:00:12,82.06432,8.57104,1010,-0.6875,2,1
2020-06-18 16:00:11,82.053533,8.521813,1011,-0.875,2,353
2020-06-18 18:00:12,82.04612,8.462033,1011,-0.875,2,357
2020-06-18 20:00:12,82.042013,8.430128,1012,-0.8125,2,5
2020-06-18 22:00:12,82.03988,8.434278,1012,-0.875,2,359
2020-06-19 00:00:11,82.040733,8.463925,1012,-0.875,2,7
2020-06-19 02:00:12,82.042706,8.509111,1012,-0.875,2,4
2020-06-19 04:00:12,82.043306,8.562988,1012,-0.875,2,350
2020-06-19 06:00:11,82.04144,8.623438,1012,-0.9375,2,15
2020-06-19 08:00:12,82.037373,8.67298,1012,-0.75,2,341
2020-06-19 10:00:12,82.03312,8.69925,1012,-0.8125,2,351
2020-06-19 12:00:11,82.033693,8.741758,1012,-0.8125,2,0
2020-06-19 14:00:12,82.033693,8.787775,1011,-0.5625,2,352
2020-06-19 16:00:12,82.032866,8.811736,1010,-0.8125,2,7
2020-06-19 18:00:11,82.033413,8.806685,1010,-0.8125,2,359
2020-06-19 20:00:12,82.035186,8.806661,1009,-0.75,2,359
2020-06-19 22:00:12,82.038266,8.842618,1009,-0.875,2,15
2020-06-20 00:00:12,82.042746,8.903241,1009,-0.875,2,3
2020-06-20 02:00:11,82.04712,8.975635,1009,-0.8125,2,358
2020-06-20 04:00:12,82.04968,9.042936,1009,-0.8125,2,1
2020-06-20 06:00:12,82.049346,9.099166,1009,-0.875,2,354
2020-06-20 08:00:11,82.046066,9.1362,1010,-0.8125,2,359
2020-06-20 10:00:12,82.040026,9.152735,1010,-0.875,2,0
2020-06-20 12:00:12,82.032893,9.148768,1011,-0.8125,2,359
2020-06-20 14:00:11,82.026266,9.120811,1012,-0.5625,2,8
2020-06-20 16:00:12,82.020213,9.067375,1012,-0.8125,2,7
2020-06-20 18:00:12,82.016666,9.002283,1013,-0.8125,2,2
2020-06-20 20:00:11,82.01568,8.96113,1014,-0.875,2,7
2020-06-20 22:00:12,82.01608,8.962011,1015,-0.875,2,6
2020-06-21 00:00:12,82.01772,8.998186,1016,-0.9375,2,356
2020-06-21 02:00:12,82.01972,9.054048,1016,-0.8125,2,358
2020-06-21 04:00:11,82.020266,9.115978,1017,-0.8125,2,10
2020-06-21 06:00:12,82.016946,9.166616,1017,-0.875,2,7
2020-06-21 08:00:12,82.00916,9.196701,1018,-0.8125,2,3
2020-06-21 10:00:11,81.999093,9.203601,1018,-0.875,2,4
2020-06-21 12:00:12,81.987933,9.184063,1018,-0.8125,2,2
2020-06-21 14:00:12,81.979733,9.131918,1019,-0.5,2,1
2020-06-21 16:00:11,81.97516,9.07929,1019,-0.8125,2,2
2020-06-21 18:00:12,81.97448,9.034151,1019,-0.75,2,353
2020-06-21 20:00:12,81.97532,9.013276,1019,-0.75,2,4
2020-06-21 22:00:11,81.976613,9.019671,1019,-0.6875,2,0
2020-06-22 00:00:12,81.979666,9.06233,1019,-0.8125,2,358
2020-06-22 02:00:12,81.98464,9.124356,1019,-0.875,2,350
2020-06-22 04:00:12,81.989946,9.19949,1019,-0.8125,2,0
2020-06-22 06:00:11,81.992746,9.275963,1019,-0.875,2,357
2020-06-22 08:00:12,81.989906,9.333013,1019,-0.6875,2,13
2020-06-22 10:00:12,81.982133,9.349556,1019,-0.8125,2,358
2020-06-22 12:00:11,81.973733,9.322275,1019,-0.8125,2,356
2020-06-22 14:00:12,81.969186,9.27667,1019,-0.4375,2,357
2020-06-22 16:00:12,81.969506,9.230843,1019,-0.75,2,3
2020-06-22 18:00:11,81.973333,9.200878,1019,-0.6875,2,358
2020-06-22 20:00:12,81.97912,9.189388,1019,-0.6875,2,355
2020-06-22 22:00:12,81.98572,9.213815,1019,-0.875,2,7
2020-06-23 00:00:11,81.993826,9.272925,1019,-0.875,2,355
2020-06-23 02:00:12,82.00396,9.368175,1020,-0.75,2,6
2020-06-23 04:00:12,82.013026,9.48387,1019,-0.875,2,5
2020-06-23 06:00:12,82.018426,9.58978,1020,-0.75,2,354
2020-06-23 08:00:11,82.01772,9.664786,1020,-0.8125,2,7
2020-06-23 10:00:12,82.01216,9.697058,1020,-0.8125,2,358
2020-06-23 12:00:12,82.004626,9.692373,1021,-0.75,2,6
2020-06-23 14:00:11,82.000386,9.677458,1021,-0.5,2,0
2020-06-23 16:00:12,81.99964,9.653121,1020,-0.75,2,355
2020-06-23 18:00:12,82.00332,9.609646,1020,-0.875,2,349
2020-06-23 20:00:11,82.01136,9.585113,1020,-0.8125,2,6
2020-06-23 22:00:12,82.021533,9.587305,1020,-0.875,2,1
2020-06-24 00:00:12,82.0318,9.62612,1020,-0.8125,2,5
2020-06-24 02:00:11,82.042533,9.713203,1019,-0.875,2,356
2020-06-24 04:00:12,82.052066,9.82485,1019,-0.875,2,1
2020-06-24 06:00:12,82.05692,9.927455,1019,-0.8125,2,11
2020-06-24 08:00:12,82.05588,9.98642,1018,-0.875,2,8
2020-06-24 10:00:11,82.050093,10.001985,1018,-0.8125,2,3
2020-06-24 12:00:12,82.042306,9.986361,1018,-0.875,2,357
2020-06-24 14:00:12,82.035306,9.95027,1018,-0.5,2,9
2020-06-24 16:00:11,82.03176,9.899805,1017,-0.75,2,359
2020-06-24 18:00:12,82.032773,9.836143,1017,-0.75,2,359
2020-06-24 20:00:12,82.037773,9.795728,1016,-0.6875,2,351
2020-06-24 22:00:11,82.0456,9.786418,1016,-0.75,2,8
2020-06-25 00:00:12,82.054053,9.820873,1015,-0.875,2,356
2020-06-25 02:00:12,82.063026,9.901466,1015,-0.75,2,358
2020-06-25 04:00:11,82.069866,10.01087,1014,-0.75,2,0
2020-06-25 06:00:12,82.072666,10.11396,1014,-0.75,2,5
2020-06-25 08:00:12,82.0716,10.179868,1013,-0.6875,2,3
2020-06-25 10:00:12,82.066573,10.19573,1013,-0.75,2,353
2020-06-25 12:00:11,82.05892,10.17431,1013,-0.75,2,3
2020-06-25 14:00:12,82.049613,10.129526,1012,-0.375,2,10
2020-06-25 16:00:12,82.041973,10.070525,1012,-0.5625,2,0
2020-06-25 18:00:11,82.03744,10.000841,1012,-0.5625,2,7
2020-06-25 20:00:12,82.037453,9.922401,1012,-0.5625,2,2
2020-06-25 22:00:12,82.042493,9.873565,1012,-0.75,2,356
2020-06-26 00:00:11,82.049186,9.868958,1012,-0.75,2,352
2020-06-26 02:00:12,82.056066,9.911936,1012,-0.6875,2,355
2020-06-26 04:00:12,82.060306,9.992418,1012,-0.75,2,350
2020-06-26 06:00:11,82.059266,10.094155,1012,-0.6875,2,357
2020-06-26 08:00:12,82.053386,10.174296,1013,-0.6875,2,355
2020-06-26 10:00:12,82.044346,10.213813,1013,-0.75,2,349
2020-06-26 12:00:12,82.03208,10.206656,1014,-0.75,2,352
2020-06-26 14:00:11,82.018186,10.153333,1014,-0.375,2,355
2020-06-26 16:00:12,82.003986,10.081911,1015,-0.625,2,354
2020-06-26 18:00:12,81.991426,9.99309,1016,-0.6875,2,357
2020-06-26 20:00:11,81.983573,9.900521,1016,-0.625,2,348
2020-06-26 22:00:12,81.98136,9.817865,1017,-0.75,2,359
2020-06-27 00:00:12,81.983373,9.77643,1018,-0.75,2,350
2020-06-27 02:00:11,81.985373,9.779118,1019,-0.6875,2,349
2020-06-27 04:00:12,81.986026,9.816576,1019,-0.75,2,359
2020-06-27 06:00:12,81.982586,9.864953,1020,-0.75,2,350
2020-06-27 08:00:11,81.97488,9.898675,1021,-0.6875,2,356
2020-06-27 10:00:12,81.964466,9.900011,1021,-0.6875,2,348
2020-06-27 12:00:12,81.953706,9.873453,1022,-0.625,2,354
2020-06-27 14:00:12,81.941026,9.833505,1022,-0.3125,2,354
2020-06-27 16:00:11,81.927613,9.778308,1023,-0.625,2,348
2020-06-27 18:00:12,81.916693,9.704615,1023,-0.5625,2,341
2020-06-27 20:00:12,81.911333,9.614325,1023,-0.625,2,344
2020-06-27 22:00:11,81.911466,9.530815,1024,-0.6875,2,347
2020-06-28 00:00:12,81.91368,9.476275,1024,-0.6875,2,350
2020-06-28 02:00:12,81.914946,9.467305,1024,-0.75,2,358
2020-06-28 04:00:11,81.912933,9.48315,1025,-0.6875,2,347
2020-06-28 06:00:12,81.90828,9.504481,1025,-0.6875,2,359
2020-06-28 08:00:12,81.901786,9.509216,1025,-0.625,2,354
2020-06-28 10:00:11,81.893333,9.500143,1026,-0.5625,2,351
2020-06-28 12:00:12,81.881133,9.472,1026,-0.5,2,348
2020-06-28 14:00:12,81.867266,9.423698,1026,0.6875,2,356
2020-06-28 16:00:12,81.85292,9.362193,1026,0.875,2,0
2020-06-28 18:00:11,81.840653,9.293581,1026,0.375,2,349
2020-06-28 20:00:12,81.83412,9.225325,1026,0.0625,2,2
2020-06-28 22:00:12,81.83408,9.17463,1026,-0.125,2,348
2020-06-29 00:00:11,81.836826,9.14728,1026,-1.9375,2,343
2020-06-29 02:00:12,81.83976,9.146641,1026,-2.25,2,355
2020-06-29 04:00:12,81.839013,9.160475,1027,-2.1875,2,359
2020-06-29 06:00:11,81.836813,9.173553,1027,-1.375,2,3
2020-06-29 08:00:12,81.8342,9.174606,1027,0.625,2,350
2020-06-29 10:00:12,81.8324,9.160206,1027,1.5,2,0
2020-06-29 12:00:11,81.829893,9.137961,1027,2.1875,2,4
2020-06-29 14:00:12,81.82416,9.10233,1027,2.5,2,3
2020-06-29 16:00:12,81.816053,9.053248,1027,2.0,2,2
2020-06-29 18:00:11,81.80824,8.993528,1026,1.25,2,0
2020-06-29 20:00:12,81.804706,8.937575,1025,-0.3125,2,358
2020-06-29 22:00:12,81.8064,8.903181,1025,-1.8125,2,351
2020-06-30 00:00:12,81.810626,8.903188,1024,-2.75,2,359
2020-06-30 02:00:11,81.813106,8.928606,1024,-2.1875,2,351
2020-06-30 04:00:12,81.811786,8.95598,1022,-2.375,2,352
2020-06-30 06:00:12,81.80788,8.973726,1022,-1.8125,2,355
2020-06-30 08:00:11,81.804293,8.975813,1022,0.625,2,355
2020-06-30 10:00:12,81.801786,8.97472,1020,2.8125,2,354
2020-06-30 12:00:12,81.79856,8.970723,1020,2.875,2,0
2020-06-30 14:00:11,81.792973,8.955395,1019,3.9375,0,7
2020-06-30 16:00:12,81.785226,8.922078,1018,3.4375,1,2
2020-06-30 18:00:12,81.777853,8.877115,1017,2.3125,2,1
2020-06-30 20:00:11,81.774386,8.83121,1016,0.5,2,354
2020-06-30 22:00:12,81.776613,8.805995,1015,-1.8125,2,358
2020-07-01 00:00:12,81.78144,8.816098,1014,-2.5625,2,356
2020-07-01 02:00:11,81.7844,8.84634,1013,-3.875,2,7
2020-07-01 04:00:12,81.783026,8.875196,1013,-4.25,2,354
2020-07-01 06:00:12,81.778493,8.888101,1012,-2.8125,2,354
2020-07-01 08:00:12,81.77428,8.88197,1012,1.5,2,0
2020-07-01 10:00:11,81.77256,8.872286,1012,3.9375,3,5
2020-07-01 12:00:12,81.771613,8.864415,1011,4.625,5,5
2020-07-01 14:00:12,81.769346,8.853038,1011,4.5,6,5
2020-07-01 16:00:11,81.765026,8.82196,1011,3.625,7,17
2020-07-01 18:00:12,81.76056,8.775153,1011,2.75,7,10
2020-07-01 20:00:12,81.759093,8.730778,1011,1.25,7,10
2020-07-01 22:00:11,81.761533,8.703225,1011,-0.1875,7,9
2020-07-02 00:00:12,81.76512,8.691186,1011,-0.625,7,11
2020-07-02 02:00:12,81.767266,8.685691,1011,-1.125,7,6
2020-07-02 04:00:11,81.764946,8.668811,1011,-1.125,7,7
2020-07-02 06:00:12,81.75744,8.63284,1011,-0.5625,7,6
2020-07-02 08:00:12,81.746733,8.581143,1010,-0.5,7,3
2020-07-02 10:00:11,81.73568,8.517548,1010,-0.1875,6,2
2020-07-02 12:00:12,81.726426,8.455061,1009,0.125,6,8
2020-07-02 14:00:12,81.717666,8.3911,1008,0.4375,6,356
2020-07-02 16:00:11,81.707173,8.32156,1007,0.375,7,2
2020-07-02 18:00:12,81.696693,8.234421,1007,0.375,8,346
2020-07-02 20:00:12,81.691333,8.134606,1006,0.1875,8,8
2020-07-02 22:00:12,81.6946,8.051648,1006,0.125,8,14
2020-07-03 00:00:11,81.70164,8.002373,1005,0.125,9,354
2020-07-03 02:00:12,81.705253,7.977296,1005,0.125,8,10
2020-07-03 04:00:12,81.703773,7.948418,1005,0.375,9,2
2020-07-03 06:00:11,81.696186,7.88803,1005,0.75,9,6
2020-07-03 08:00:12,81.685786,7.785285,1004,0.875,10,3
2020-07-03 10:00:12,81.67864,7.648606,1004,0.6875,10,4
2020-07-03 12:00:11,81.677666,7.510226,1004,1.0,10,15
2020-07-03 14:00:12,81.681546,7.39709,1004,1.75,11,14
2020-07-03 16:00:12,81.684973,7.311721,1005,1.375,10,16
2020-07-03 18:00:11,81.686813,7.219015,1005,1.0625,10,11
2020-07-03 20:00:12,81.689426,7.132415,1006,0.9375,10,4
2020-07-03 22:00:12,81.695573,7.050953,1007,0.9375,11,2
2020-07-04 00:00:11,81.705706,6.994698,1007,0.4375,10,9
2020-07-04 02:00:12,81.715213,6.973036,1008,0.375,10,13
2020-07-04 04:00:12,81.71852,6.964988,1008,0.375,10,9
2020-07-04 06:00:11,81.71712,6.939581,1008,0.9375,10,10
2020-07-04 08:00:12,81.713026,6.874756,1008,1.9375,11,25
2020-07-04 10:00:12,81.711586,6.780586,1009,2.3125,11,12
2020-07-04 12:00:11,81.71448,6.699026,1011,2.625,11,17
2020-07-04 14:00:12,81.719013,6.663825,1013,3.375,11,5
2020-07-04 16:00:12,81.72148,6.639635,1015,3.1875,11,357
2020-07-04 18:00:11,81.721786,6.605248,1016,3.3125,11,1
2020-07-04 20:00:12,81.721733,6.561443,1017,2.5625,10,10
2020-07-04 22:00:12,81.725426,6.524161,1019,1.75,10,357
2020-07-05 00:00:11,81.731933,6.520413,1019,1.375,10,4
2020-07-05 02:00:12,81.736266,6.544436,1019,1.0,10,9
2020-07-05 04:00:12,81.73584,6.556958,1019,0.375,10,0
2020-07-05 06:00:12,81.729066,6.520355,1019,0.6875,10,4
2020-07-05 08:00:11,81.719706,6.432878,1019,1.0625,10,9
2020-07-05 10:00:12,81.711906,6.33463,1018,1.5625,10,16
2020-07-05 12:00:12,81.70376,6.243238,1017,1.6875,11,15
2020-07-05 14:00:11,81.6962,6.155333,1017,1.8125,11,4
2020-07-05 16:00:12,81.69152,6.05797,1016,1.625,11,350
2020-07-05 18:00:12,81.688293,5.950518,1015,1.5,11,1
2020-07-05 20:00:11,81.68816,5.839523,1015,1.25,11,8
2020-07-05 22:00:12,81.691573,5.749496,1014,0.8125,11,4
2020-07-06 00:00:12,81.700613,5.694691,1014,0.4375,11,357
2020-07-06 02:00:11,81.708506,5.677553,1015,0.25,11,355
2020-07-06 04:00:12,81.712693,5.676788,1015,0.5,11,357
2020-07-06 06:00:12,81.711053,5.653666,1015,0.75,11,356
2020-07-06 08:00:11,81.7044,5.597146,1015,1.3125,12,351
2020-07-06 10:00:12,81.6956,5.507195,1015,1.625,12,10
2020-07-06 12:00:12,81.687626,5.402665,1015,1.9375,13,1
2020-07-06 14:00:11,81.68312,5.30166,1015,2.0625,13,0
2020-07-06 16:00:12,81.681026,5.216548,1014,1.9375,13,1
2020-07-06 18:00:12,81.67804,5.126635,1014,1.125,13,1
2020-07-06 20:00:11,81.67484,5.023281,1014,0.6875,12,4
2020-07-06 22:00:12,81.67336,4.919916,1014,0.3125,12,354
2020-07-07 00:00:12,81.67508,4.845835,1014,0.3125,12,10
2020-07-07 02:00:11,81.679653,4.799016,1014,0.375,12,8
2020-07-07 04:00:12,81.682693,4.78297,1013,0.625,12,359
2020-07-07 06:00:12,81.67992,4.773166,1013,1.1875,13,356
2020-07-07 08:00:11,81.670386,4.729951,1013,1.4375,13,6
2020-07-07 10:00:12,81.657306,4.642448,1012,1.75,14,19
2020-07-07 12:00:12,81.645813,4.516185,1012,2.125,14,15
2020-07-07 14:00:11,81.639133,4.376063,1012,2.0,14,7
2020-07-07 16:00:12,81.635773,4.251705,1012,1.75,14,5
2020-07-07 18:00:12,81.6326,4.134356,1011,1.875,14,12
2020-07-07 20:00:11,81.627386,4.011075,1011,1.875,14,11
2020-07-07 22:00:12,81.623253,3.879576,1012,1.3125,14,9
2020-07-08 00:00:12,81.623506,3.75315,1012,1.0,14,7
2020-07-08 02:00:11,81.62776,3.653338,1012,0.625,14,25
2020-07-08 04:00:12,81.63088,3.589906,1011,0.75,14,19
2020-07-08 06:00:12,81.629586,3.533433,1012,0.9375,14,3
2020-07-08 08:00:11,81.623946,3.46556,1012,1.125,14,17
2020-07-08 10:00:12,81.613413,3.374275,1013,1.25,14,18
2020-07-08 12:00:12,81.602573,3.251821,1013,1.25,14,12
2020-07-08 14:00:12,81.595933,3.126708,1014,1.25,14,15
2020-07-08 16:00:11,81.5926,3.019816,1015,0.875,14,23
2020-07-08 18:00:12,81.588706,2.937523,1015,0.6875,14,36
2020-07-08 20:00:12,81.582373,2.855598,1015,0.5,14,14
2020-07-08 22:00:11,81.574386,2.76081,1016,0.25,14,14
2020-07-09 00:00:12,81.56816,2.669006,1016,0.125,14,25
2020-07-09 02:00:12,81.56648,2.610181,1016,0.0,14,20
2020-07-09 04:00:11,81.566506,2.602028,1016,0.0,14,8
2020-07-09 06:00:12,81.5662,2.605916,1016,0.0625,14,17
2020-07-09 08:00:12,81.563466,2.606295,1017,0.5625,14,15
