Date/Time,Latitude,Longitude,TTT [°C],PPPP [hPa],Tilt [deg],Compass bearing [deg],QF pos
2020-03-05 21:00:00,88.377213,32.477216,1027,-36.875,2,239,0
2020-03-05 23:00:00,88.377866,32.432096,1026,-36.6875,2,242,0
2020-03-06 01:00:00,88.377666,32.377913,1025,-36.5625,2,241,0
2020-03-06 03:00:00,88.377733,32.297376,1024,-36.0,2,247,0
2020-03-06 05:00:00,88.377373,32.19726,1022,-34.6875,2,243,0
2020-03-06 07:00:00,88.377213,32.053993,1020,-32.75,2,243,0
2020-03-06 09:00:00,88.376946,31.85691,1019,-31.6875,2,245,0
2020-03-06 11:00:00,88.376986,31.60813,1018,-30.875,2,247,0
2020-03-06 13:00:00,88.375946,31.348856,1016,-30.25,2,247,0
2020-03-06 15:00:00,88.374213,31.08507,1015,-30.125,2,246,0
2020-03-06 17:00:00,88.372413,30.791286,1014,-30.0625,2,248,0
2020-03-06 19:00:00,88.370573,30.485716,1014,-30.1875,2,244,0
2020-03-06 21:00:00,88.368453,30.194653,1014,-29.875,2,245,0
2020-03-06 23:00:00,88.365693,29.92479,1013,-29.625,2,247,0
2020-03-07 01:00:00,88.362813,29.645426,1013,-29.75,2,243,0
2020-03-07 03:00:00,88.359906,29.367083,1012,-29.75,2,248,0
2020-03-07 05:00:00,88.357053,29.081713,1011,-29.3125,2,251,0
2020-03-07 07:00:00,88.354066,28.809236,1011,-29.0625,2,245,0
2020-03-07 09:00:00,88.350826,28.559803,1010,-29.125,2,249,0
2020-03-07 11:00:00,88.34712,28.337403,1010,-29.0,2,245,0
2020-03-07 13:00:00,88.343226,28.119646,1009,-28.375,2,246,0
2020-03-07 15:00:00,88.339653,27.903803,1009,-27.75,2,250,0
2020-03-07 17:00:00,88.336133,27.691393,1008,-27.5625,2,251,0
2020-03-07 19:00:00,88.332506,27.48838,1007,-27.25,2,250,0
2020-03-07 21:00:00,88.32852,27.3009,1007,-26.75,2,254,0
2020-03-07 23:00:00,88.324306,27.11873,1007,-27.0,2,250,0
2020-03-08 01:00:00,88.32004,26.939653,1006,-27.0,2,251,0
2020-03-08 03:00:00,88.31568,26.766733,1006,-26.875,2,242,0
2020-03-08 05:00:00,88.31112,26.59595,1006,-27.1875,2,250,0
2020-03-08 07:00:00,88.30636,26.432386,1006,-27.9375,2,249,0
2020-03-08 09:00:00,88.301333,26.284953,1006,-29.375,2,248,0
2020-03-08 11:00:00,88.295866,26.14712,1006,-29.9375,2,249,0
2020-03-08 13:00:00,88.29012,26.01554,1006,-29.9375,2,247,0
2020-03-08 15:00:00,88.28372,25.88898,1007,-30.5,2,244,0
2020-03-08 17:00:00,88.276466,25.761376,1007,-31.125,2,251,0
2020-03-08 19:00:00,88.2686,25.638606,1007,-32.125,2,248,0
2020-03-08 21:00:00,88.25944,25.511833,1007,-32.125,2,244,0
2020-03-08 23:00:00,88.249306,25.38822,1006,-32.5625,2,246,0
2020-03-09 01:00:00,88.237933,25.269593,1006,-32.9375,2,247,0
2020-03-09 03:00:00,88.226093,25.1528,1005,-33.125,2,243,0
2020-03-09 05:00:00,88.214066,25.05726,1004,-33.1875,2,243,0
2020-03-09 07:00:00,88.201746,24.978506,1003,-33.1875,2,249,0
2020-03-09 09:00:00,88.189253,24.91526,1003,-33.1875,2,249,0
2020-03-09 11:00:00,88.176546,24.872423,1002,-33.25,2,245,0
2020-03-09 13:00:00,88.16364,24.84627,1001,-33.625,2,245,0
2020-03-09 15:00:00,88.150893,24.833313,1000,-33.8125,2,248,0
2020-03-09 17:00:00,88.138493,24.836023,1000,-34.0625,2,244,0
2020-03-09 19:00:00,88.1262,24.849643,999,-34.1875,2,248,0
2020-03-09 21:00:00,88.113706,24.880676,999,-34.375,2,248,0
2020-03-09 23:00:00,88.100653,24.93337,998,-34.6875,2,248,0
2020-03-10 01:00:00,88.087546,25.00067,998,-35.0,2,244,0
2020-03-10 03:00:00,88.07508,25.0861,997,-35.3125,2,245,0
2020-03-10 05:00:00,88.06308,25.18304,996,-35.4375,2,245,0
2020-03-10 07:00:00,88.051186,25.27452,996,-35.5,2,246,0
2020-03-10 09:00:00,88.039,25.36434,995,-35.625,2,242,0
2020-03-10 11:00:00,88.026453,25.458166,994,-35.5,2,246,0
2020-03-10 13:00:00,88.01476,25.540453,993,-35.25,2,247,0
2020-03-10 15:00:00,88.004573,25.623556,992,-35.375,2,248,0
2020-03-10 17:00:00,87.996773,25.696276,991,-35.5,2,245,0
2020-03-10 19:00:00,87.989906,25.741893,990,-35.4375,2,245,0
2020-03-10 21:00:00,87.983546,25.74579,989,-34.8125,2,247,0
2020-03-10 23:00:00,87.97768,25.706216,987,-34.0625,2,247,0
2020-03-11 01:00:00,87.97272,25.608153,987,-34.5,2,248,0
2020-03-11 03:00:00,87.969093,25.48512,987,-35.1875,2,245,0
2020-03-11 05:00:00,87.966813,25.344093,988,-36.3125,2,247,0
2020-03-11 07:00:00,87.964653,25.17384,988,-35.125,2,243,0
2020-03-11 09:00:00,87.961666,24.97991,989,-34.0625,2,246,0
2020-03-11 11:00:00,87.95664,24.768083,989,-33.0625,2,246,0
2020-03-11 13:00:00,87.94924,24.52823,989,-30.8125,2,250,0
2020-03-11 15:00:00,87.941173,24.28252,988,-28.3125,2,245,0
2020-03-11 17:00:00,87.933386,24.040026,988,-27.8125,2,245,0
2020-03-11 19:00:00,87.924986,23.792403,989,-27.375,2,246,0
2020-03-11 21:00:00,87.914746,23.509303,990,-26.875,2,250,0
2020-03-11 23:00:00,87.90216,23.187893,990,-26.3125,2,253,0
2020-03-12 01:00:00,87.888773,22.842943,991,-26.375,2,247,0
2020-03-12 03:00:00,87.8756,22.517253,992,-26.125,2,248,0
2020-03-12 05:00:00,87.86252,22.21985,992,-26.5625,2,254,0
2020-03-12 07:00:00,87.848506,21.938133,993,-26.8125,2,250,0
2020-03-12 09:00:00,87.833213,21.649536,994,-27.625,2,247,0
2020-03-12 11:00:00,87.817053,21.342483,994,-27.625,2,254,0
2020-03-12 13:00:00,87.800866,21.027783,995,-27.0,2,251,0
2020-03-12 15:00:00,87.784906,20.728776,996,-26.5625,2,250,0
2020-03-12 17:00:00,87.7692,20.46263,997,-26.625,2,248,0
2020-03-12 19:00:00,87.753306,20.217686,997,-26.9375,2,247,0
2020-03-12 21:00:00,87.73664,19.96982,998,-27.1875,2,251,0
2020-03-12 23:00:00,87.718573,19.720546,998,-27.5625,2,246,0
2020-03-13 01:00:00,87.69892,19.486213,997,-27.875,2,244,0
2020-03-13 03:00:00,87.678413,19.26021,997,-28.0625,2,251,0
2020-03-13 05:00:00,87.658546,19.036036,996,-28.25,2,249,0
2020-03-13 07:00:00,87.639373,18.85351,995,-28.25,2,250,0
2020-03-13 09:00:00,87.620413,18.673076,993,-28.125,2,247,0
2020-03-13 11:00:00,87.601853,18.473066,993,-28.25,2,249,0
2020-03-13 13:00:00,87.583613,18.26962,991,-27.875,2,248,0
2020-03-13 15:00:00,87.564453,18.07837,989,-27.0625,2,244,0
2020-03-13 17:00:00,87.544253,17.903773,987,-26.4375,2,250,0
2020-03-13 19:00:00,87.5244,17.726396,985,-25.75,2,251,0
2020-03-13 21:00:00,87.505853,17.540733,984,-24.9375,2,257,0
2020-03-13 23:00:00,87.488573,17.352466,982,-24.5625,2,252,0
2020-03-14 01:00:00,87.473,17.177983,981,-24.5625,2,253,0
2020-03-14 03:00:00,87.459306,17.024583,980,-24.625,2,254,0
2020-03-14 05:00:00,87.447933,16.899041,979,-23.8125,2,254,0
2020-03-14 07:00:00,87.439746,16.78342,979,-24.0625,2,252,0
2020-03-14 09:00:00,87.433866,16.673371,979,-25.125,2,249,0
2020-03-14 11:00:00,87.427053,16.558971,978,-24.5,2,252,0
2020-03-14 13:00:00,87.420786,16.440905,978,-24.9375,2,256,0
2020-03-14 15:00:00,87.41468,16.328635,978,-25.6875,2,251,0
2020-03-14 17:00:00,87.408906,16.191721,978,-26.875,2,251,0
2020-03-14 19:00:00,87.40384,16.028893,979,-27.0,2,251,0
2020-03-14 21:00:00,87.399026,15.84344,981,-26.4375,2,251,0
2020-03-14 23:00:00,87.394373,15.661026,984,-27.5,2,251,0
2020-03-15 01:00:00,87.390026,15.492803,986,-27.9375,2,249,0
2020-03-15 03:00:00,87.38488,15.31936,987,-26.5,2,253,0
2020-03-15 05:00:00,87.377946,15.13727,987,-24.6875,2,254,0
2020-03-15 07:00:00,87.36876,14.861263,988,-22.4375,2,253,0
2020-03-15 09:00:00,87.357906,14.523353,989,-21.25,2,252,0
2020-03-15 11:00:00,87.346306,14.147426,991,-21.25,2,252,0
2020-03-15 13:00:00,87.334133,13.753118,992,-21.0625,2,255,0
2020-03-15 15:00:00,87.321853,13.362358,994,-21.25,2,253,0
2020-03-15 17:00:00,87.30936,13.041891,995,-22.625,2,255,0
2020-03-15 19:00:00,87.29512,12.80204,996,-23.6875,2,252,0
2020-03-15 21:00:00,87.278893,12.574218,996,-23.9375,2,253,0
2020-03-15 23:00:00,87.262186,12.325265,997,-24.4375,2,252,0
2020-03-16 01:00:00,87.24616,12.087175,997,-24.9375,2,251,0
2020-03-16 03:00:00,87.231333,11.893595,997,-25.0625,2,248,0
2020-03-16 05:00:00,87.2172,11.755846,997,-25.0625,2,250,0
2020-03-16 07:00:00,87.20264,11.665283,997,-25.5,2,251,0
2020-03-16 09:00:00,87.18768,11.579721,997,-25.5,2,251,0
2020-03-16 11:00:00,87.172866,11.486215,997,-25.875,2,255,0
2020-03-16 13:00:00,87.159466,11.39046,998,-26.4375,2,252,0
2020-03-16 15:00:00,87.14796,11.324988,998,-26.375,2,251,0
2020-03-16 17:00:00,87.13708,11.280013,998,-26.5625,2,254,0
2020-03-16 19:00:00,87.126266,11.259348,999,-27.375,2,250,0
2020-03-16 21:00:00,87.116053,11.233773,1000,-27.4375,2,251,0
2020-03-16 23:00:00,87.106213,11.188586,1000,-28.0625,2,249,0
2020-03-17 01:00:00,87.0968,11.124565,1001,-28.5625,2,251,0
2020-03-17 03:00:00,87.08832,11.058618,1001,-28.9375,2,250,0
2020-03-17 05:00:00,87.080893,11.012063,1002,-29.0,2,257,0
2020-03-17 07:00:00,87.073573,10.982546,1002,-28.75,2,254,0
2020-03-17 09:00:00,87.06576,10.952411,1003,-28.375,2,252,0
2020-03-17 11:00:00,87.057733,10.909063,1003,-28.4375,2,258,0
2020-03-17 13:00:00,87.049706,10.849035,1003,-28.75,2,252,0
2020-03-17 15:00:00,87.042506,10.793615,1004,-29.5,2,251,0
2020-03-17 17:00:00,87.03616,10.765286,1005,-29.75,2,254,0
2020-03-17 19:00:00,87.029173,10.752028,1005,-29.6875,2,252,0
2020-03-17 21:00:00,87.021186,10.740403,1005,-29.5625,2,253,0
2020-03-17 23:00:00,87.01304,10.719516,1006,-29.6875,2,250,0
2020-03-18 01:00:00,87.004986,10.694646,1006,-30.3125,2,254,0
2020-03-18 03:00:00,86.997346,10.667965,1006,-30.75,2,248,0
2020-03-18 05:00:00,86.990066,10.661191,1006,-30.125,2,249,0
2020-03-18 07:00:00,86.982453,10.6675,1006,-29.4375,2,253,0
2020-03-18 09:00:00,86.974173,10.676993,1007,-29.5,2,253,0
2020-03-18 11:00:00,86.965933,10.680493,1007,-29.6875,2,252,0
2020-03-18 13:00:00,86.958013,10.671226,1007,-29.5,2,247,0
2020-03-18 15:00:00,86.950453,10.67008,1008,-29.1875,2,247,0
2020-03-18 17:00:00,86.942906,10.683653,1008,-28.8125,2,252,0
2020-03-18 19:00:00,86.933706,10.721131,1007,-27.8125,2,254,0
2020-03-18 21:00:00,86.922933,10.787526,1007,-26.0,2,251,0
2020-03-18 23:00:00,86.91052,10.888061,1006,-25.75,2,253,0
2020-03-19 01:00:00,86.89848,11.011396,1005,-24.8125,2,249,0
2020-03-19 03:00:00,86.885106,11.176693,1003,-24.125,2,249,0
2020-03-19 05:00:00,86.870146,11.371426,1001,-23.9375,2,259,0
2020-03-19 07:00:00,86.853826,11.560745,1000,-23.875,2,256,0
2020-03-19 09:00:00,86.83688,11.729846,998,-23.5625,2,252,0
2020-03-19 11:00:00,86.819853,11.879451,997,-22.9375,2,253,0
2020-03-19 13:00:00,86.80212,12.029376,996,-22.5,2,255,0
2020-03-19 15:00:00,86.783773,12.206815,995,-22.3125,2,253,0
2020-03-19 17:00:00,86.764666,12.39951,994,-22.5,2,257,0
2020-03-19 19:00:00,86.74484,12.586783,994,-22.5625,2,255,0
2020-03-19 21:00:00,86.725026,12.761943,993,-22.625,2,254,0
2020-03-19 23:00:00,86.706,12.921431,992,-22.875,2,254,0
2020-03-20 01:00:00,86.687906,13.06165,991,-22.6875,2,257,0
2020-03-20 03:00:00,86.670626,13.191963,991,-22.4375,2,252,0
2020-03-20 05:00:00,86.65364,13.303851,991,-22.25,2,254,0
2020-03-20 07:00:00,86.63712,13.387371,991,-21.8125,2,256,0
2020-03-20 09:00:00,86.621826,13.446485,992,-21.5625,2,256,0
2020-03-20 11:00:00,86.607613,13.486146,994,-22.9375,2,256,0
2020-03-20 13:00:00,86.595893,13.500598,996,-24.0,2,253,0
2020-03-20 15:00:00,86.586853,13.507808,997,-25.0,2,251,0
2020-03-20 17:00:00,86.578853,13.522206,998,-25.6875,2,254,0
2020-03-20 19:00:00,86.570706,13.548103,998,-26.0,2,257,0
2020-03-20 21:00:00,86.56236,13.586421,999,-25.875,2,253,0
2020-03-20 23:00:00,86.554333,13.629465,998,-24.1875,2,254,0
2020-03-21 01:00:00,86.548746,13.66428,999,-23.625,2,256,0
2020-03-21 03:00:00,86.545053,13.701406,999,-25.125,2,254,0
2020-03-21 05:00:00,86.541146,13.743341,999,-26.875,2,250,0
2020-03-21 07:00:00,86.536626,13.789098,999,-27.25,2,255,0
2020-03-21 09:00:00,86.532066,13.833368,1000,-27.4375,2,251,0
2020-03-21 11:00:00,86.52892,13.879451,1000,-27.375,2,252,0
2020-03-21 13:00:00,86.526306,13.929225,999,-27.3125,2,252,0
2020-03-21 15:00:00,86.524093,13.98763,998,-26.875,2,251,0
2020-03-21 17:00:00,86.521066,14.047203,997,-26.3125,2,254,0
2020-03-21 19:00:00,86.517453,14.101675,996,-25.25,2,253,0
2020-03-21 21:00:00,86.513893,14.150975,996,-24.0,2,255,0
2020-03-21 23:00:00,86.510773,14.198766,995,-23.75,2,257,0
2020-03-22 01:00:00,86.508106,14.242941,994,-23.875,2,257,0
2020-03-22 03:00:00,86.505746,14.28458,993,-23.875,2,255,0
2020-03-22 05:00:00,86.50364,14.32313,992,-23.125,2,255,0
2020-03-22 07:00:00,86.501573,14.354258,992,-22.875,2,257,0
2020-03-22 09:00:00,86.499786,14.377491,992,-23.5625,2,253,0
2020-03-22 11:00:00,86.49844,14.398753,992,-24.25,2,257,0
2020-03-22 13:00:00,86.49744,14.421551,991,-24.6875,2,252,0
2020-03-22 15:00:00,86.496733,14.450403,991,-24.9375,2,250,0
2020-03-22 17:00:00,86.496,14.482695,990,-24.8125,2,256,0
2020-03-22 19:00:00,86.49496,14.509765,990,-25.6875,2,257,0
2020-03-22 21:00:00,86.493493,14.527663,990,-25.8125,2,253,0
2020-03-22 23:00:00,86.491666,14.536028,990,-25.6875,2,256,0
2020-03-23 01:00:00,86.48992,14.539755,990,-26.0625,2,252,0
2020-03-23 03:00:00,86.488333,14.54457,991,-27.3125,2,252,0
2020-03-23 05:00:00,86.48668,14.553583,992,-27.1875,2,251,0
2020-03-23 07:00:00,86.484973,14.559281,992,-26.625,2,253,0
2020-03-23 09:00:00,86.48328,14.563176,993,-26.875,2,252,0
2020-03-23 11:00:00,86.481666,14.564143,994,-26.375,2,258,0
2020-03-23 13:00:00,86.480386,14.563456,995,-26.9375,2,252,0
2020-03-23 15:00:00,86.479426,14.560076,996,-27.625,2,254,0
2020-03-23 17:00:00,86.478546,14.558853,996,-28.4375,2,249,0
2020-03-23 19:00:00,86.477373,14.557336,997,-29.1875,2,247,0
2020-03-23 21:00:00,86.47588,14.548208,998,-29.1875,2,253,0
2020-03-23 23:00:00,86.47424,14.528825,998,-29.25,2,252,0
2020-03-24 01:00:00,86.472693,14.511581,999,-30.0625,2,251,0
2020-03-24 03:00:00,86.471613,14.501741,999,-30.125,2,252,0
2020-03-24 05:00:00,86.470226,14.488696,1000,-29.9375,2,250,0
2020-03-24 07:00:00,86.468826,14.467156,1000,-30.125,2,250,0
2020-03-24 09:00:00,86.466986,14.431303,1000,-29.5625,2,250,0
2020-03-24 11:00:00,86.464533,14.383415,1001,-29.375,2,249,0
2020-03-24 13:00:00,86.462026,14.321183,1001,-29.5,2,251,0
2020-03-24 15:00:00,86.459786,14.259068,1001,-29.6875,2,251,0
2020-03-24 17:00:00,86.456093,14.182558,1000,-29.6875,2,252,0
2020-03-24 19:00:00,86.451426,14.090028,1000,-29.125,2,253,0
2020-03-24 21:00:00,86.445693,13.986956,999,-28.6875,2,251,0
2020-03-24 23:00:00,86.43836,13.865373,999,-28.375,2,256,0
2020-03-25 01:00:00,86.430586,13.72431,999,-28.3125,2,251,0
2020-03-25 03:00:00,86.422853,13.589673,997,-27.1875,2,250,0
2020-03-25 05:00:00,86.415146,13.447628,997,-25.875,2,250,0
2020-03-25 07:00:00,86.406653,13.292801,996,-25.375,2,254,0
2020-03-25 09:00:00,86.397986,13.11416,996,-25.1875,2,251,0
2020-03-25 11:00:00,86.389133,12.942458,996,-24.4375,2,254,0
2020-03-25 13:00:00,86.380586,12.786025,996,-24.1875,2,255,0
2020-03-25 15:00:00,86.372253,12.660925,996,-24.4375,2,259,0
2020-03-25 17:00:00,86.363573,12.55422,996,-25.0,2,253,0
2020-03-25 19:00:00,86.354933,12.460686,995,-25.625,2,249,0
2020-03-25 21:00:00,86.345666,12.368586,995,-25.625,2,257,0
2020-03-25 23:00:00,86.336306,12.28433,995,-25.875,2,253,0
2020-03-26 01:00:00,86.326893,12.216346,995,-25.875,2,255,0
2020-03-26 03:00:00,86.317786,12.163781,995,-26.25,2,256,0
2020-03-26 05:00:00,86.308693,12.119928,995,-26.3125,2,252,0
2020-03-26 07:00:00,86.299133,12.082861,995,-26.25,2,255,0
2020-03-26 09:00:00,86.288853,12.051051,995,-25.875,2,256,0
2020-03-26 11:00:00,86.27812,12.024508,995,-25.875,2,256,0
2020-03-26 13:00:00,86.26724,12.010565,995,-25.875,2,252,0
2020-03-26 15:00:00,86.25604,12.011021,996,-25.5,2,253,0
2020-03-26 17:00:00,86.244413,12.0205,996,-24.5,2,255,0
2020-03-26 19:00:00,86.232546,12.033395,996,-24.4375,2,255,0
2020-03-26 21:00:00,86.219826,12.051315,997,-24.5625,2,251,0
2020-03-26 23:00:00,86.205693,12.07935,998,-24.875,2,258,0
2020-03-27 01:00:00,86.190906,12.109583,999,-25.375,2,253,0
2020-03-27 03:00:00,86.176453,12.144506,1000,-25.4375,2,251,0
2020-03-27 05:00:00,86.1626,12.1848,1000,-26.625,2,254,0
2020-03-27 07:00:00,86.149253,12.238221,1001,-26.875,2,255,0
2020-03-27 09:00:00,86.133466,12.296025,1001,-25.9375,2,254,0
2020-03-27 11:00:00,86.114826,12.3397,1001,-26.0,2,252,0
2020-03-27 13:00:00,86.094493,12.368978,1001,-25.5625,2,256,0
2020-03-27 15:00:00,86.0742,12.396295,1001,-25.375,2,259,0
2020-03-27 17:00:00,86.054,12.428591,1001,-25.25,2,253,0
2020-03-27 19:00:00,86.033066,12.454155,1001,-25.125,2,256,0
2020-03-27 21:00:00,86.01148,12.466253,1001,-24.625,2,256,0
2020-03-27 23:00:00,85.9896,12.470271,1001,-24.625,2,258,0
2020-03-28 01:00:00,85.968146,12.462001,1001,-24.25,2,258,0
2020-03-28 03:00:00,85.949213,12.456335,1001,-23.6875,2,251,0
2020-03-28 05:00:00,85.931133,12.442333,1001,-22.875,2,259,0
2020-03-28 07:00:00,85.91264,12.423795,1002,-22.5625,2,256,0
2020-03-28 09:00:00,85.893813,12.393203,1003,-22.125,2,260,0
2020-03-28 11:00:00,85.874586,12.354491,1004,-21.875,2,255,0
2020-03-28 13:00:00,85.856066,12.322145,1005,-22.1875,2,253,0
2020-03-28 15:00:00,85.83904,12.31237,1006,-22.5625,2,256,0
2020-03-28 17:00:00,85.823773,12.328278,1007,-23.125,2,254,0
2020-03-28 19:00:00,85.80912,12.340645,1007,-23.25,2,254,0
2020-03-28 21:00:00,85.793933,12.339885,1008,-23.25,2,256,0
2020-03-28 23:00:00,85.778666,12.331608,1008,-24.25,2,258,0
2020-03-29 01:00:00,85.7648,12.321535,1009,-24.875,2,252,0
2020-03-29 03:00:00,85.751946,12.31614,1010,-24.4375,2,257,0
2020-03-29 05:00:00,85.739453,12.318048,1010,-23.8125,2,258,0
2020-03-29 07:00:00,85.72704,12.31395,1011,-23.4375,2,256,0
2020-03-29 09:00:00,85.71528,12.300376,1012,-23.0625,2,258,0
2020-03-29 11:00:00,85.70408,12.280411,1014,-23.0,2,258,0
2020-03-29 13:00:00,85.69308,12.253346,1014,-23.5,2,253,0
2020-03-29 15:00:00,85.68292,12.223976,1015,-23.8125,2,254,0
2020-03-29 17:00:00,85.67444,12.198091,1016,-24.125,2,255,0
2020-03-29 19:00:00,85.666906,12.182261,1016,-24.5625,2,254,0
2020-03-29 21:00:00,85.661133,12.172048,1017,-24.0625,2,258,0
2020-03-29 23:00:00,85.65724,12.165226,1017,-25.625,2,254,0
2020-03-30 01:00:00,85.654653,12.163433,1017,-27.0,2,257,0
2020-03-30 03:00:00,85.652413,12.16531,1018,-27.625,2,253,0
2020-03-30 05:00:00,85.651413,12.174395,1017,-27.6875,2,256,0
2020-03-30 07:00:00,85.65088,12.185303,1017,-27.4375,2,255,0
2020-03-30 09:00:00,85.650026,12.199948,1019,-26.75,2,253,0
2020-03-30 11:00:00,85.648693,12.218001,1019,-26.3125,2,250,0
2020-03-30 13:00:00,85.646693,12.238891,1019,-25.9375,2,249,0
2020-03-30 15:00:00,85.64456,12.271053,1019,-25.75,2,258,0
2020-03-30 17:00:00,85.64164,12.31324,1018,-26.375,2,254,0
2020-03-30 19:00:00,85.638493,12.366065,1018,-27.3125,2,252,0
2020-03-30 21:00:00,85.634053,12.426178,1018,-27.0625,2,252,0
2020-03-30 23:00:00,85.62772,12.48086,1017,-27.25,2,252,0
2020-03-31 01:00:00,85.620586,12.551391,1016,-27.4375,2,256,0
2020-03-31 03:00:00,85.61276,12.637115,1015,-27.5625,2,249,0
2020-03-31 05:00:00,85.604733,12.733326,1013,-27.5625,2,255,0
2020-03-31 07:00:00,85.596773,12.848383,1012,-27.25,2,255,0
2020-03-31 09:00:00,85.58756,12.979966,1010,-26.75,2,252,0
2020-03-31 11:00:00,85.575786,13.109346,1008,-25.5625,2,256,0
2020-03-31 13:00:00,85.56188,13.234655,1006,-24.5,2,254,0
2020-03-31 15:00:00,85.547426,13.362138,1005,-24.5,2,252,0
2020-03-31 17:00:00,85.533346,13.502845,1003,-24.5625,2,255,0
2020-03-31 19:00:00,85.519253,13.661563,1001,-24.5,2,255,0
2020-03-31 21:00:00,85.50396,13.837566,998,-24.25,2,255,0
2020-03-31 23:00:00,85.487973,14.01759,995,-23.875,2,253,0
2020-04-01 01:00:00,85.471186,14.174806,993,-23.3125,2,253,0
2020-04-01 03:00:00,85.454813,14.308625,990,-23.1875,2,258,0
2020-04-01 05:00:00,85.439146,14.428081,988,-22.4375,2,259,0
2020-04-01 07:00:00,85.42388,14.525071,987,-21.4375,2,259,0
2020-04-01 09:00:00,85.408426,14.593181,987,-20.125,2,260,0
2020-04-01 11:00:00,85.3922,14.630411,987,-19.4375,2,255,0
2020-04-01 13:00:00,85.374786,14.640521,988,-18.5,2,264,0
2020-04-01 15:00:00,85.358133,14.62993,989,-18.3125,2,259,0
2020-04-01 17:00:00,85.34404,14.614435,990,-18.6875,2,260,0
2020-04-01 19:00:00,85.331346,14.598596,991,-18.625,2,259,0
2020-04-01 21:00:00,85.319786,14.591851,992,-18.375,2,259,0
2020-04-01 23:00:00,85.306186,14.553373,993,-19.625,2,256,0
2020-04-02 01:00:00,85.291373,14.471921,993,-21.5,2,253,0
2020-04-02 03:00:00,85.277213,14.378891,994,-22.875,2,258,0
2020-04-02 05:00:00,85.26392,14.291651,995,-23.75,2,258,0
2020-04-02 07:00:00,85.25028,14.218566,996,-24.1875,2,257,0
2020-04-02 09:00:00,85.235693,14.143305,997,-23.8125,2,261,0
2020-04-02 11:00:00,85.220626,14.05056,999,-23.25,2,257,0
2020-04-02 13:00:00,85.20516,13.933636,1000,-23.3125,2,257,0
2020-04-02 15:00:00,85.190093,13.793605,1002,-23.5625,2,259,0
2020-04-02 17:00:00,85.17576,13.653106,1004,-24.0,2,255,0
2020-04-02 19:00:00,85.161506,13.51864,1005,-24.375,2,253,0
2020-04-02 21:00:00,85.146333,13.388883,1006,-25.0,2,258,0
2020-04-02 23:00:00,85.130906,13.259303,1008,-25.875,2,259,0
2020-04-03 01:00:00,85.115506,13.123698,1009,-26.1875,2,254,0
2020-04-03 03:00:00,85.10044,12.973473,1010,-26.0625,2,258,0
2020-04-03 05:00:00,85.086333,12.81427,1011,-26.1875,2,254,0
2020-04-03 07:00:00,85.074826,12.667308,1013,-25.875,2,259,0
2020-04-03 09:00:00,85.06472,12.549581,1014,-25.3125,2,258,0
2020-04-03 11:00:00,85.055813,12.440195,1015,-24.8125,2,256,0
2020-04-03 13:00:00,85.046826,12.315033,1018,-23.875,2,255,0
2020-04-03 15:00:00,85.03832,12.190561,1019,-23.3125,2,258,0
2020-04-03 17:00:00,85.029546,12.082715,1021,-23.6875,2,259,0
2020-04-03 19:00:00,85.0188,12.00026,1022,-23.8125,2,257,0
2020-04-03 21:00:00,85.00684,11.939335,1023,-23.9375,2,257,0
2020-04-03 23:00:00,84.994306,11.895318,1024,-24.125,2,259,0
2020-04-04 01:00:00,84.98136,11.850305,1025,-24.1875,2,254,0
2020-04-04 03:00:00,84.968906,11.794011,1026,-24.0,2,256,0
2020-04-04 05:00:00,84.9572,11.744915,1026,-23.875,2,256,0
2020-04-04 07:00:00,84.946986,11.717693,1026,-24.0625,2,258,0
2020-04-04 09:00:00,84.937093,11.717356,1027,-24.25,2,253,0
2020-04-04 11:00:00,84.926946,11.73034,1026,-24.25,2,256,0
2020-04-04 13:00:00,84.916386,11.746881,1025,-22.9375,2,261,0
2020-04-04 15:00:00,84.906093,11.770171,1025,-23.4375,2,255,0
2020-04-04 17:00:00,84.8956,11.79436,1024,-24.25,2,259,0
2020-04-04 19:00:00,84.885,11.816338,1023,-25.0625,2,255,0
2020-04-04 21:00:00,84.875733,11.852896,1022,-24.9375,2,255,0
2020-04-04 23:00:00,84.86756,11.892108,1021,-24.5625,2,259,0
2020-04-05 01:00:00,84.8602,11.931618,1020,-22.625,2,260,0
2020-04-05 03:00:00,84.853933,11.970388,1019,-21.375,2,259,0
2020-04-05 05:00:00,84.848733,12.017628,1017,-20.4375,2,264,0
2020-04-05 07:00:00,84.844413,12.081765,1016,-19.5625,2,263,0
2020-04-05 09:00:00,84.841426,12.161671,1014,-18.8125,2,259,0
2020-04-05 11:00:00,84.838626,12.251068,1013,-18.4375,2,260,0
2020-04-05 13:00:00,84.836506,12.348371,1010,-18.25,2,262,0
2020-04-05 15:00:00,84.83476,12.45342,1008,-17.5625,2,260,0
2020-04-05 17:00:00,84.831733,12.55024,1007,-16.5,2,262,0
2020-04-05 19:00:00,84.827426,12.633156,1006,-15.875,2,261,0
2020-04-05 21:00:00,84.823106,12.705798,1007,-16.5625,2,258,0
2020-04-05 23:00:00,84.818453,12.778298,1008,-17.75,2,260,0
2020-04-06 01:00:00,84.813813,12.85343,1008,-18.125,2,264,0
2020-04-06 03:00:00,84.80916,12.92485,1009,-18.375,2,267,0
2020-04-06 05:00:00,84.80496,12.984196,1010,-18.75,2,262,0
