Date/Time,Latitude,Longitude,PPPP [hPa],TTT [°C],Tilt [deg],Compass bearing [deg],QF pos
2019-12-07 09:30:15,86.171466,122.019466,1025,-26.5,4,92,0
2019-12-07 10:00:14,86.17212,122.01336,1025,-26.5,5,92,0
2019-12-07 10:30:14,86.172786,122.005986,1025,-26.5,4,92,0
2019-12-07 11:00:14,86.173506,121.997613,1024,-26.5625,5,93,0
2019-12-07 11:30:15,86.174306,121.988666,1024,-26.375,5,93,0
2019-12-07 12:00:14,86.175226,121.97896,1023,-26.375,5,89,0
2019-12-07 12:30:14,86.176253,121.969173,1023,-26.25,5,92,0
2019-12-07 13:00:14,86.177386,121.960053,1023,-26.25,5,93,0
2019-12-07 13:30:14,86.1786,121.95044,1022,-26.5,5,92,0
2019-12-07 14:00:15,86.179813,121.94132,1022,-26.4375,5,91,0
2019-12-07 14:30:14,86.18112,121.93216,1021,-26.375,5,93,0
2019-12-07 15:00:14,86.182493,121.92148,1021,-26.3125,5,93,0
2019-12-07 15:30:14,86.184026,121.91076,1021,-26.1875,4,94,0
2019-12-07 16:00:15,86.185706,121.899946,1020,-26.125,5,92,0
2019-12-07 16:30:14,86.187413,121.888053,1020,-25.9375,5,91,0
2019-12-07 17:00:14,86.189133,121.875026,1020,-25.5,4,93,0
2019-12-07 17:30:14,86.190946,121.861813,1019,-25.3125,5,92,0
2019-12-07 18:00:15,86.1928,121.846613,1019,-25.125,5,91,0
2019-12-07 18:30:14,86.194666,121.82896,1018,-24.75,5,93,0
2019-12-07 19:00:14,86.196586,121.80956,1018,-24.5625,4,93,0
2019-12-07 19:30:14,86.198506,121.788613,1017,-24.4375,5,94,0
2019-12-07 20:00:14,86.200786,121.76492,1017,-24.125,4,93,0
2019-12-07 20:30:15,86.203266,121.739826,1016,-23.6875,4,93,0
2019-12-07 21:00:14,86.2058,121.712106,1016,-23.375,4,95,0
2019-12-07 21:30:14,86.208386,121.68276,1015,-23.1875,5,94,0
2019-12-07 22:00:14,86.2118,121.65152,1014,-22.9375,5,94,0
2019-12-07 22:30:15,86.214893,121.618333,1014,-22.625,4,95,0
2019-12-07 23:00:14,86.218533,121.585266,1013,-22.3125,5,94,0
2019-12-07 23:30:14,86.22228,121.551746,1013,-22.0,5,93,0
2019-12-08 00:00:14,86.226093,121.51792,1012,-21.8125,4,94,0
2019-12-08 00:30:14,86.229946,121.485613,1012,-21.625,4,95,0
2019-12-08 01:00:15,86.233746,121.455733,1012,-21.625,5,96,0
2019-12-08 01:30:14,86.23752,121.428453,1011,-21.5,4,95,0
2019-12-08 02:00:14,86.24124,121.404,1011,-21.375,4,96,0
2019-12-08 02:30:14,86.244933,121.382386,1011,-21.3125,5,93,0
2019-12-08 03:00:15,86.248586,121.36304,1011,-21.1875,5,94,0
2019-12-08 03:30:14,86.25216,121.346306,1010,-21.0625,5,94,0
2019-12-08 04:00:14,86.255706,121.33164,1010,-20.9375,4,93,0
2019-12-08 04:30:14,86.2592,121.3186,1010,-20.875,4,93,0
2019-12-08 05:00:14,86.26256,121.30752,1010,-20.75,5,94,0
2019-12-08 05:30:15,86.265866,121.296906,1010,-20.75,4,94,0
2019-12-08 06:00:14,86.26908,121.286333,1010,-20.8125,4,93,0
2019-12-08 06:30:14,86.272186,121.27588,1010,-19.3125,4,95,0
2019-12-08 07:00:14,86.275226,121.26564,1010,-20.0,5,96,0
2019-12-08 07:30:14,86.278226,121.254866,1010,-20.5,5,94,0
2019-12-08 08:00:15,86.281133,121.243866,1010,-20.6875,5,94,0
2019-12-08 08:30:14,86.284,121.232226,1010,-20.8125,4,94,0
2019-12-08 09:00:14,86.2868,121.22008,1010,-20.875,4,95,0
2019-12-08 09:30:14,86.2896,121.207546,1010,-20.875,5,95,0
2019-12-08 10:00:15,86.292413,121.1942,1010,-20.6875,4,95,0
2019-12-08 10:30:14,86.295253,121.180853,1010,-20.75,4,95,0
2019-12-08 11:00:14,86.298106,121.16732,1010,-20.625,5,95,0
2019-12-08 11:30:14,86.301053,121.153826,1010,-20.5625,4,94,0
2019-12-08 12:00:14,86.304066,121.140693,1010,-20.6875,4,94,0
2019-12-08 12:30:15,86.307133,121.127773,1010,-20.75,4,96,0
2019-12-08 13:00:14,86.310253,121.11556,1010,-20.875,4,94,0
2019-12-08 13:30:14,86.31344,121.103786,1010,-21.0,4,94,0
2019-12-08 14:00:14,86.316613,121.09216,1010,-21.125,4,95,0
2019-12-08 14:30:14,86.319786,121.08184,1010,-21.25,4,92,0
2019-12-08 15:00:15,86.32292,121.07284,1010,-21.3125,4,94,0
2019-12-08 15:30:14,86.325973,121.066453,1011,-21.4375,5,95,0
2019-12-08 16:00:14,86.328986,121.061586,1011,-21.5625,4,95,0
2019-12-08 16:30:14,86.331906,121.057306,1011,-21.5625,5,94,0
2019-12-08 17:00:15,86.33476,121.05364,1011,-21.75,4,94,0
2019-12-08 17:30:14,86.337546,121.050226,1011,-21.75,4,95,0
2019-12-08 18:00:14,86.340213,121.046546,1011,-21.875,5,94,0
2019-12-08 18:30:14,86.342786,121.043306,1012,-21.875,4,95,0
2019-12-08 19:00:14,86.34528,121.040293,1012,-21.8125,4,95,0
2019-12-08 19:30:15,86.347706,121.036506,1012,-22.0,4,92,0
2019-12-08 20:00:14,86.350013,121.03068,1013,-22.0,4,93,0
2019-12-08 20:30:14,86.352346,121.02392,1013,-21.9375,5,94,0
2019-12-08 21:00:14,86.354626,121.01636,1013,-22.0625,4,93,0
2019-12-08 21:30:14,86.356933,121.007866,1013,-22.1875,4,91,0
2019-12-08 22:00:15,86.3592,120.998226,1013,-22.1875,4,93,0
2019-12-08 22:30:14,86.361453,120.987826,1013,-22.3125,4,92,0
2019-12-08 23:00:14,86.363733,120.977093,1013,-22.375,5,93,0
2019-12-08 23:30:14,86.366,120.965413,1014,-22.3125,5,92,0
2019-12-09 00:00:15,86.368306,120.954133,1014,-22.25,5,94,0
2019-12-09 00:30:14,86.370626,120.942786,1014,-22.1875,5,94,0
2019-12-09 01:00:14,86.373,120.931546,1014,-22.4375,4,93,0
2019-12-09 01:30:14,86.37544,120.920813,1014,-22.5,5,93,0
2019-12-09 02:00:14,86.377866,120.911453,1014,-22.4375,5,92,0
2019-12-09 02:30:15,86.38028,120.902386,1014,-22.4375,5,93,0
2019-12-09 03:00:14,86.382666,120.893573,1015,-22.25,5,94,0
2019-12-09 03:30:14,86.38504,120.88528,1015,-22.125,4,92,0
2019-12-09 04:00:14,86.38744,120.877306,1015,-22.25,4,93,0
2019-12-09 04:30:14,86.389826,120.869626,1015,-22.3125,5,92,0
2019-12-09 05:00:15,86.392186,120.86136,1015,-22.375,5,92,0
2019-12-09 05:30:14,86.394533,120.85348,1015,-22.4375,5,94,0
2019-12-09 06:00:14,86.396826,120.845786,1015,-22.625,4,94,0
2019-12-09 06:30:14,86.399066,120.838426,1015,-21.0,5,91,0
2019-12-09 07:00:15,86.401266,120.8308,1015,-21.4375,4,93,0
2019-12-09 07:30:14,86.403466,120.823826,1015,-21.5625,4,95,0
2019-12-09 08:00:14,86.4056,120.81624,1015,-21.375,4,95,0
2019-12-09 08:30:14,86.407693,120.808266,1016,-21.25,4,94,0
2019-12-09 09:00:14,86.409786,120.800586,1016,-21.3125,5,94,0
2019-12-09 09:30:15,86.411893,120.791986,1016,-21.375,4,95,0
2019-12-09 10:00:14,86.413986,120.783853,1016,-21.5,5,93,0
2019-12-09 10:30:14,86.416133,120.776346,1016,-21.4375,4,93,0
2019-12-09 11:00:14,86.41828,120.769386,1016,-21.5,4,96,0
2019-12-09 11:30:15,86.420426,120.763106,1016,-21.6875,4,94,0
2019-12-09 12:00:14,86.42252,120.757813,1017,-21.8125,4,94,0
2019-12-09 12:30:14,86.424693,120.75288,1017,-21.8125,5,94,0
2019-12-09 13:00:14,86.426933,120.748533,1017,-21.9375,5,93,0
2019-12-09 13:30:14,86.4292,120.746146,1017,-22.0625,4,93,0
2019-12-09 14:00:15,86.431506,120.745453,1017,-22.25,4,95,0
2019-12-09 14:30:14,86.43376,120.745346,1017,-22.4375,4,94,0
2019-12-09 15:00:14,86.43596,120.747186,1018,-22.8125,5,93,0
2019-12-09 15:30:14,86.43808,120.74892,1018,-22.9375,4,93,0
2019-12-09 16:00:15,86.44012,120.75224,1018,-23.1875,4,94,0
2019-12-09 16:30:14,86.44212,120.757146,1018,-23.1875,4,94,0
2019-12-09 17:00:14,86.444093,120.761493,1018,-23.1875,5,93,0
2019-12-09 17:30:14,86.44612,120.764426,1019,-23.125,5,93,0
2019-12-09 18:00:14,86.44808,120.767413,1019,-23.125,4,94,0
2019-12-09 18:30:15,86.449986,120.769813,1019,-23.125,4,93,0
2019-12-09 19:00:14,86.451786,120.771146,1019,-23.25,4,94,0
2019-12-09 19:30:14,86.4536,120.771693,1019,-23.375,5,92,0
2019-12-09 20:00:14,86.455333,120.773226,1019,-23.4375,4,93,0
2019-12-09 20:30:15,86.457106,120.772426,1020,-23.5,4,94,0
2019-12-09 21:00:14,86.458933,120.770346,1020,-23.625,5,92,0
2019-12-09 21:30:14,86.46076,120.767693,1020,-23.6875,5,93,0
2019-12-09 22:00:14,86.462666,120.76448,1020,-23.6875,4,94,0
2019-12-09 22:30:14,86.464613,120.7618,1020,-23.75,5,94,0
2019-12-09 23:00:15,86.46664,120.761826,1020,-23.6875,5,91,0
2019-12-09 23:30:14,86.46864,120.7606,1020,-23.4375,5,94,0
2019-12-10 00:00:14,86.470733,120.760973,1020,-23.4375,4,94,0
2019-12-10 00:30:14,86.472946,120.7638,1021,-23.1875,4,92,0
2019-12-10 01:00:15,86.475146,120.76608,1021,-23.125,5,92,0
2019-12-10 01:30:14,86.47744,120.770266,1021,-23.25,5,93,0
2019-12-10 02:00:14,86.479653,120.77368,1021,-23.1875,5,93,0
2019-12-10 02:30:14,86.481933,120.77884,1021,-22.875,4,93,0
2019-12-10 03:00:14,86.48416,120.783093,1021,-22.875,5,94,0
2019-12-10 03:30:15,86.486493,120.791746,1021,-22.75,4,92,0
2019-12-10 04:00:14,86.488813,120.800306,1022,-22.3125,4,93,0
2019-12-10 04:30:14,86.491146,120.809933,1021,-21.8125,4,95,0
2019-12-10 05:00:14,86.493306,120.819106,1021,-21.3125,4,93,0
2019-12-10 05:30:15,86.495546,120.829693,1022,-20.6875,5,95,0
2019-12-10 06:00:14,86.49772,120.841306,1022,-20.4375,4,95,0
2019-12-10 06:30:14,86.499786,120.851053,1022,-18.5625,5,97,0
2019-12-10 07:00:14,86.501706,120.858986,1022,-19.0625,4,97,0
2019-12-10 07:30:14,86.503626,120.86716,1022,-19.1875,5,96,0
2019-12-10 08:00:15,86.505506,120.87384,1023,-19.0625,5,96,0
2019-12-10 08:30:14,86.507226,120.879133,1023,-19.0625,4,96,0
2019-12-10 09:00:14,86.508893,120.884213,1024,-18.9375,4,95,0
2019-12-10 09:30:14,86.510546,120.890213,1024,-18.875,4,96,0
2019-12-10 10:00:14,86.51216,120.89464,1024,-18.875,5,96,0
2019-12-10 10:30:15,86.513666,120.897333,1024,-18.875,4,95,0
2019-12-10 11:00:14,86.515133,120.899586,1024,-19.25,5,94,0
2019-12-10 11:30:14,86.51664,120.90124,1025,-19.875,4,96,0
2019-12-10 12:00:14,86.51816,120.90256,1025,-20.375,4,95,0
2019-12-10 12:30:14,86.519773,120.903693,1025,-20.6875,4,95,0
2019-12-10 13:00:15,86.52136,120.904426,1025,-21.0,5,93,0
2019-12-10 13:30:14,86.523,120.905186,1026,-21.25,4,94,0
2019-12-10 14:00:14,86.524586,120.903546,1025,-21.5625,4,93,0
2019-12-10 14:30:14,86.52616,120.902093,1025,-21.75,5,94,0
2019-12-10 15:00:15,86.527666,120.901133,1026,-21.9375,5,94,0
2019-12-10 15:30:14,86.5292,120.89956,1026,-22.25,4,94,0
2019-12-10 16:00:14,86.530693,120.897506,1026,-22.5,4,94,0
2019-12-10 16:30:14,86.532133,120.89408,1026,-22.6875,5,93,0
2019-12-10 17:00:14,86.533746,120.891093,1026,-23.0,5,94,0
2019-12-10 17:30:15,86.5354,120.886053,1026,-23.0,4,94,0
2019-12-10 18:00:14,86.537146,120.88088,1026,-23.0625,5,93,0
2019-12-10 18:30:14,86.538986,120.87524,1026,-23.0,5,93,0
2019-12-10 19:00:14,86.54076,120.86636,1026,-23.125,4,93,0
2019-12-10 19:30:15,86.542613,120.857453,1026,-23.1875,5,94,0
2019-12-10 20:00:14,86.544346,120.849866,1026,-23.25,4,92,0
2019-12-10 20:30:14,86.546066,120.84024,1026,-23.3125,5,94,0
2019-12-10 21:00:14,86.54776,120.82888,1026,-23.375,4,94,0
2019-12-10 21:30:14,86.549386,120.811773,1026,-23.3125,5,94,0
2019-12-10 22:00:15,86.55104,120.794986,1026,-23.3125,4,92,0
2019-12-10 22:30:14,86.552826,120.780693,1026,-23.3125,4,93,0
2019-12-10 23:00:14,86.554626,120.766346,1026,-23.375,5,93,0
2019-12-10 23:30:14,86.556293,120.752053,1026,-23.25,4,93,0
2019-12-11 00:00:15,86.557866,120.738786,1026,-23.3125,5,93,0
2019-12-11 00:30:14,86.559386,120.7284,1026,-23.3125,4,94,0
2019-12-11 01:00:14,86.560853,120.720133,1026,-23.375,5,94,0
2019-12-11 01:30:14,86.562226,120.71292,1026,-23.5,5,94,0
2019-12-11 02:00:14,86.563626,120.707133,1026,-23.5,4,93,0
2019-12-11 02:30:15,86.565093,120.7042,1026,-23.5,5,94,0
2019-12-11 03:00:14,86.566533,120.70148,1026,-23.5,5,93,0
2019-12-11 03:30:14,86.567893,120.69704,1026,-23.5,4,92,0
2019-12-11 04:00:14,86.569053,120.691093,1026,-23.625,5,92,0
2019-12-11 04:30:15,86.570213,120.68472,1026,-23.8125,4,93,0
2019-12-11 05:00:14,86.571386,120.677786,1026,-24.125,4,92,0
2019-12-11 05:30:14,86.572573,120.67148,1026,-24.125,4,92,0
2019-12-11 06:00:14,86.573773,120.66512,1025,-24.25,4,92,0
2019-12-11 06:30:14,86.575013,120.659573,1025,-22.6875,4,94,0
2019-12-11 07:00:15,86.576186,120.649786,1026,-23.5,4,94,0
2019-12-11 07:30:14,86.577346,120.64036,1026,-23.9375,4,93,0
2019-12-11 08:00:14,86.57848,120.630906,1026,-24.25,5,92,0
2019-12-11 08:30:14,86.579653,120.6218,1026,-24.5,5,93,0
2019-12-11 09:00:15,86.580853,120.617346,1026,-24.625,5,93,0
2019-12-11 09:30:14,86.582053,120.613666,1026,-24.625,5,92,0
2019-12-11 10:00:14,86.583213,120.607346,1026,-24.625,5,93,0
2019-12-11 10:30:14,86.58436,120.600066,1027,-24.6875,4,94,0
2019-12-11 11:00:14,86.5854,120.58788,1026,-24.8125,4,95,0
2019-12-11 11:30:15,86.586413,120.572946,1026,-24.9375,5,92,0
2019-12-11 12:00:14,86.587373,120.557893,1026,-25.1875,5,91,0
2019-12-11 12:30:14,86.588266,120.54064,1026,-25.1875,5,92,0
2019-12-11 13:00:14,86.589146,120.523093,1026,-25.3125,5,92,0
2019-12-11 13:30:15,86.589906,120.502933,1026,-25.375,4,92,0
2019-12-11 14:00:14,86.59076,120.482866,1026,-25.5,4,93,0
2019-12-11 14:30:14,86.5916,120.462013,1026,-25.1875,4,93,0
2019-12-11 15:00:14,86.592453,120.4416,1026,-25.1875,5,92,0
2019-12-11 15:30:15,86.593333,120.421213,1026,-25.3125,5,92,0
2019-12-11 16:00:14,86.59424,120.401346,1026,-25.375,4,92,0
2019-12-11 16:30:14,86.595146,120.382946,1026,-25.5,4,94,0
2019-12-11 17:00:14,86.596,120.364173,1026,-25.625,5,92,0
2019-12-11 17:30:15,86.596853,120.346253,1026,-25.5,4,93,0
2019-12-11 18:00:14,86.597733,120.329413,1026,-25.5625,5,93,0
2019-12-11 18:30:14,86.598586,120.31232,1026,-25.4375,4,93,0
2019-12-11 19:00:14,86.599253,120.29444,1026,-25.6875,4,92,0
2019-12-11 19:30:14,86.5998,120.276853,1026,-26.0,5,91,0
2019-12-11 20:00:15,86.600386,120.259973,1026,-26.25,4,92,0
2019-12-11 20:30:14,86.600946,120.243893,1026,-26.25,4,91,0
2019-12-11 21:00:14,86.601453,120.2272,1026,-26.3125,5,91,0
2019-12-11 21:30:14,86.601946,120.21108,1026,-26.5,4,93,0
2019-12-11 22:00:15,86.602493,120.196293,1025,-26.75,5,91,0
2019-12-11 22:30:14,86.603053,120.182826,1025,-26.8125,4,92,0
2019-12-11 23:00:14,86.603693,120.170426,1025,-26.8125,4,93,0
2019-12-11 23:30:14,86.604293,120.157506,1025,-26.6875,5,94,0
2019-12-12 00:00:15,86.60488,120.144866,1025,-26.75,5,93,0
2019-12-12 00:30:14,86.605373,120.132613,1024,-26.8125,5,91,0
2019-12-12 01:00:14,86.605906,120.120853,1024,-27.0625,5,88,0
2019-12-12 01:30:14,86.6064,120.1088,1024,-27.375,4,92,0
2019-12-12 02:00:15,86.606866,120.096106,1024,-27.625,5,92,0
2019-12-12 02:30:14,86.60728,120.0834,1024,-27.875,5,92,0
2019-12-12 03:00:14,86.607653,120.070333,1024,-28.0625,5,93,0
2019-12-12 03:30:14,86.607986,120.05732,1024,-28.0625,5,91,0
2019-12-12 04:00:15,86.60828,120.044186,1024,-28.0,5,91,0
2019-12-12 04:30:14,86.608533,120.031493,1024,-28.0625,5,91,0
2019-12-12 05:00:14,86.60876,120.019226,1023,-28.25,5,92,0
2019-12-12 05:30:14,86.608973,120.007506,1023,-28.375,5,89,0
2019-12-12 06:00:15,86.609146,119.995586,1023,-28.375,4,93,0
2019-12-12 06:30:14,86.609293,119.984173,1022,-26.625,4,94,0
2019-12-12 07:00:14,86.609413,119.973453,1022,-27.3125,5,93,0
2019-12-12 07:30:14,86.609493,119.962906,1022,-27.8125,5,91,0
2019-12-12 08:00:14,86.609506,119.953,1022,-27.9375,5,91,0
2019-12-12 08:30:15,86.609506,119.942693,1022,-28.0625,4,93,0
2019-12-12 09:00:14,86.609466,119.932493,1022,-28.1875,5,91,0
2019-12-12 09:30:14,86.609426,119.921813,1022,-28.1875,5,92,0
2019-12-12 10:00:14,86.609386,119.911133,1022,-28.125,5,91,0
2019-12-12 10:30:15,86.60936,119.900426,1021,-27.9375,5,91,0
2019-12-12 11:00:14,86.60932,119.88936,1021,-27.6875,5,91,0
2019-12-12 11:30:14,86.60928,119.8778,1021,-27.5625,5,92,0
2019-12-12 12:00:14,86.609226,119.866253,1021,-27.4375,5,92,0
2019-12-12 12:30:15,86.60916,119.854506,1021,-27.375,5,92,0
2019-12-12 13:00:14,86.609066,119.84236,1020,-27.25,5,93,0
2019-12-12 13:30:14,86.608933,119.83036,1020,-27.1875,5,92,0
2019-12-12 14:00:14,86.608786,119.818573,1020,-27.1875,5,93,0
2019-12-12 14:30:15,86.60868,119.806666,1020,-27.0,5,92,0
2019-12-12 15:00:14,86.60856,119.7946,1020,-27.0,4,92,0
2019-12-12 15:30:14,86.60848,119.783013,1020,-26.9375,4,93,0
2019-12-12 16:00:14,86.608413,119.771773,1019,-26.6875,5,92,0
2019-12-12 16:30:15,86.608346,119.760893,1019,-26.25,4,93,0
2019-12-12 17:00:14,86.608253,119.750373,1019,-26.0625,4,93,0
2019-12-12 17:30:14,86.608173,119.74028,1019,-25.9375,5,92,0
2019-12-12 18:00:14,86.60812,119.730173,1019,-26.0625,4,93,0
2019-12-12 18:30:14,86.608026,119.720773,1019,-26.1875,5,93,0
2019-12-12 19:00:15,86.607946,119.711586,1019,-26.25,5,93,0
2019-12-12 19:30:14,86.607866,119.701906,1019,-26.375,4,93,0
2019-12-12 20:00:14,86.607773,119.691133,1019,-26.375,4,93,0
2019-12-12 20:30:14,86.6076,119.677293,1019,-26.3125,4,92,0
2019-12-12 21:00:15,86.607386,119.661346,1019,-26.1875,5,92,0
2019-12-12 21:30:14,86.607173,119.644853,1019,-26.125,4,92,0
2019-12-12 22:00:14,86.606906,119.6258,1019,-26.0,4,92,0
2019-12-12 22:30:14,86.606533,119.603346,1019,-25.875,5,92,0
2019-12-12 23:00:15,86.606026,119.57852,1019,-25.75,4,92,0
2019-12-12 23:30:14,86.605546,119.554186,1019,-25.6875,5,91,0
2019-12-13 00:00:14,86.60504,119.529106,1019,-25.5625,4,92,0
2019-12-13 00:30:14,86.60456,119.502706,1018,-25.4375,5,93,0
2019-12-13 01:00:15,86.604053,119.474933,1018,-25.25,5,92,0
2019-12-13 01:30:14,86.603626,119.447493,1018,-25.3125,5,93,0
2019-12-13 02:00:14,86.6032,119.420146,1018,-25.3125,4,93,0
2019-12-13 02:30:14,86.602866,119.392093,1018,-25.25,4,92,0
2019-12-13 03:00:14,86.602653,119.36488,1018,-25.125,5,92,0
2019-12-13 03:30:15,86.60252,119.339253,1018,-25.0,4,92,0
2019-12-13 04:00:14,86.602493,119.315133,1018,-24.9375,5,91,0
2019-12-13 04:30:14,86.60248,119.292413,1018,-24.8125,4,91,0
2019-12-13 05:00:14,86.602533,119.271533,1018,-24.625,5,93,0
2019-12-13 05:30:15,86.6026,119.251133,1018,-24.5,4,92,0
2019-12-13 06:00:14,86.602706,119.230666,1018,-24.4375,5,94,0
2019-12-13 06:30:14,86.602826,119.20968,1017,-22.8125,4,93,0
2019-12-13 07:00:14,86.603,119.187586,1017,-23.4375,4,95,0
2019-12-13 07:30:15,86.60316,119.166013,1018,-23.75,4,94,0
2019-12-13 08:00:14,86.603306,119.1442,1018,-24.0625,4,94,0
2019-12-13 08:30:14,86.603493,119.121906,1018,-24.1875,4,92,0
2019-12-13 09:00:14,86.603706,119.099466,1018,-24.5,5,93,0
2019-12-13 09:30:14,86.60396,119.07736,1018,-24.6875,5,92,0
2019-12-13 10:00:15,86.604226,119.0562,1018,-24.9375,4,92,0
2019-12-13 10:30:14,86.604493,119.034,1018,-25.0625,4,95,0
2019-12-13 11:00:14,86.604693,119.013666,1018,-25.0625,5,93,0
2019-12-13 11:30:14,86.60492,118.994053,1018,-24.9375,4,94,0
2019-12-13 12:00:15,86.605173,118.974653,1018,-24.8125,4,93,0
2019-12-13 12:30:14,86.605413,118.954693,1017,-24.3125,5,94,0
2019-12-13 13:00:14,86.605693,118.934133,1017,-23.9375,5,92,0
2019-12-13 13:30:14,86.60596,118.91444,1017,-23.625,4,94,0
2019-12-13 14:00:15,86.606293,118.895853,1017,-23.375,4,93,0
2019-12-13 14:30:14,86.606626,118.87756,1017,-23.0,4,94,0
2019-12-13 15:00:14,86.606946,118.859386,1017,-22.875,4,93,0
2019-12-13 15:30:14,86.60728,118.841786,1017,-22.75,4,93,0
2019-12-13 16:00:14,86.607586,118.824186,1017,-22.5625,4,93,0
2019-12-13 16:30:15,86.60792,118.807386,1017,-22.4375,4,94,0
2019-12-13 17:00:14,86.608266,118.790653,1017,-22.1875,4,95,0
2019-12-13 17:30:14,86.608626,118.77424,1017,-21.9375,5,93,0
2019-12-13 18:00:14,86.608946,118.757906,1016,-21.875,4,92,0
2019-12-13 18:30:15,86.609266,118.7412,1016,-21.75,4,94,0
2019-12-13 19:00:14,86.609586,118.724986,1016,-21.75,4,93,0
2019-12-13 19:30:14,86.609933,118.708706,1016,-21.6875,5,94,0
2019-12-13 20:00:14,86.61028,118.692453,1017,-21.5,4,94,0
2019-12-13 20:30:14,86.610666,118.676266,1017,-21.3125,5,92,0
2019-12-13 21:00:15,86.61108,118.659933,1016,-21.3125,4,94,0
2019-12-13 21:30:14,86.611506,118.643866,1016,-21.25,5,92,0
2019-12-13 22:00:14,86.611946,118.6276,1016,-21.125,4,94,0
2019-12-13 22:30:14,86.6124,118.611666,1016,-20.9375,4,94,0
2019-12-13 23:00:14,86.612853,118.596093,1016,-20.8125,4,94,0
2019-12-13 23:30:15,86.613293,118.57996,1016,-20.6875,4,94,0
2019-12-14 00:00:14,86.613733,118.563933,1016,-20.75,4,93,0
2019-12-14 00:30:14,86.614226,118.548573,1016,-20.6875,4,94,0
2019-12-14 01:00:14,86.614746,118.534573,1016,-20.875,5,95,0
2019-12-14 01:30:15,86.615253,118.520853,1016,-21.1875,4,92,0
2019-12-14 02:00:14,86.61576,118.507373,1016,-21.3125,4,96,0
2019-12-14 02:30:14,86.616253,118.494746,1016,-21.5,4,94,0
2019-12-14 03:00:14,86.61676,118.48264,1017,-21.875,5,94,0
2019-12-14 03:30:14,86.617253,118.4714,1017,-22.3125,4,93,0
2019-12-14 04:00:15,86.617746,118.460466,1017,-22.75,4,93,0
2019-12-14 04:30:14,86.618213,118.449693,1017,-22.6875,5,94,0
2019-12-14 05:00:14,86.618666,118.438933,1017,-22.5,4,95,0
2019-12-14 05:30:14,86.61912,118.428333,1017,-22.5,5,93,0
2019-12-14 06:00:15,86.619533,118.417933,1017,-22.8125,5,93,0
2019-12-14 06:30:14,86.61992,118.407946,1017,-21.375,4,94,0
2019-12-14 07:00:14,86.620306,118.398146,1018,-21.875,4,93,0
2019-12-14 07:30:14,86.620733,118.388866,1018,-21.9375,4,93,0
2019-12-14 08:00:14,86.62112,118.37892,1018,-21.8125,4,94,0
2019-12-14 08:30:15,86.62152,118.369146,1018,-21.6875,4,94,0
2019-12-14 09:00:14,86.621906,118.359413,1019,-21.9375,4,95,0
2019-12-14 09:30:14,86.622226,118.348906,1019,-22.5,4,95,0
2019-12-14 10:00:14,86.622466,118.337973,1019,-23.0625,4,93,0
2019-12-14 10:30:15,86.6228,118.32736,1020,-23.5,4,94,0
2019-12-14 11:00:14,86.623093,118.31616,1020,-23.6875,5,93,0
2019-12-14 11:30:14,86.623373,118.3046,1020,-23.875,4,93,0
2019-12-14 12:00:14,86.623626,118.292866,1020,-24.125,5,93,0
2019-12-14 12:30:14,86.623946,118.281493,1020,-24.4375,4,89,0
2019-12-14 13:00:15,86.62428,118.27064,1021,-25.0,4,95,0
2019-12-14 13:30:14,86.62456,118.260706,1021,-25.25,4,91,0
2019-12-14 14:00:14,86.624826,118.25156,1021,-25.625,4,91,0
2019-12-14 14:30:14,86.625026,118.2426,1021,-25.8125,5,91,0
2019-12-14 15:00:15,86.625226,118.233546,1022,-26.125,5,92,0
2019-12-14 15:30:14,86.625426,118.22456,1022,-26.1875,4,91,0
2019-12-14 16:00:14,86.625666,118.216653,1022,-26.1875,4,91,0
2019-12-14 16:30:14,86.62584,118.208626,1023,-26.375,4,92,0
2019-12-14 17:00:15,86.626026,118.20116,1023,-26.625,4,89,0
2019-12-14 17:30:14,86.6262,118.194013,1023,-26.75,5,91,0
2019-12-14 18:00:14,86.6264,118.18688,1023,-26.9375,5,93,0
2019-12-14 18:30:14,86.626573,118.18016,1024,-27.0,5,91,0
2019-12-14 19:00:15,86.626746,118.173573,1024,-27.1875,5,91,0
2019-12-14 19:30:14,86.626826,118.166386,1025,-27.25,4,92,0
2019-12-14 20:00:14,86.626986,118.1588,1024,-27.375,5,92,0
2019-12-14 20:30:14,86.627213,118.150746,1025,-27.25,5,92,0
2019-12-14 21:00:15,86.62744,118.141466,1025,-27.25,5,91,0
2019-12-14 21:30:14,86.627653,118.131653,1025,-27.375,4,91,0
2019-12-14 22:00:14,86.627866,118.12088,1025,-27.3125,5,91,0
2019-12-14 22:30:14,86.628106,118.1104,1026,-27.375,5,88,0
2019-12-14 23:00:15,86.628346,118.099093,1026,-27.5,4,89,0
2019-12-14 23:30:14,86.62856,118.087306,1026,-27.5,4,91,0
2019-12-15 00:00:14,86.628746,118.07512,1026,-27.5,4,91,0
2019-12-15 00:30:14,86.62896,118.06268,1026,-27.375,5,91,0
2019-12-15 01:00:15,86.629133,118.050213,1026,-27.5,4,91,0
2019-12-15 01:30:14,86.629293,118.037613,1026,-27.625,4,89,0
2019-12-15 02:00:14,86.62944,118.025506,1026,-27.6875,5,91,0
2019-12-15 02:30:14,86.62952,118.013746,1027,-27.8125,4,91,0
2019-12-15 03:00:15,86.6296,118.002573,1027,-28.0,5,91,0
